Last Scraped;Experiences Offered;Host Since;Host Response Rate;Host Acceptance Rate;Host Listings Count;Host Total Listings Count;Neighbourhood;Neighbourhood Cleansed;Neighbourhood Group Cleansed;Zipcode;Latitude;Longitude;Property Type;Room Type;Accommodates;Bathrooms;Bedrooms;Beds;Bed Type;Square Feet;Price;Weekly Price;Monthly Price;Security Deposit;Cleaning Fee;Guests Included;Extra People;Minimum Nights;Maximum Nights;Calendar Updated;Has Availability;Availability 30;Availability 60;Availability 90;Availability 365;Calendar last Scraped;Number of Reviews;First Review;Last Review;Review Scores Rating;Review Scores Accuracy;Review Scores Cleanliness;Review Scores Checkin;Review Scores Communication;Review Scores Location;Review Scores Value;License;Jurisdiction Names;Cancellation Policy;Calculated host listings count;Reviews per Month;Geolocation
2017-04-08;none;2016-09-21;100.0;;30.0;30.0;;Argüelles;Moncloa - Aravaca;28008;40.42323830088719;-3.7129138790848386;Apartment;Shared room;10;1.0;1.0;10.0;Real Bed;;11.0;;;;;1;15;1;1125;3 days ago;;30;60;90;365;2017-04-08;2;2016-09-28;2016-10-21;60.0;8.0;6.0;10.0;10.0;10.0;8.0;;;strict;29.0;0.31;40.4232383009,-3.71291387908
2017-04-08;none;2015-08-12;100.0;;10.0;10.0;Embajadores;Embajadores;Centro;28012;40.41040710531796;-3.698923462433366;Apartment;Entire home/apt;4;1.0;0.0;2.0;Real Bed;;95.0;;;;40.0;2;0;3;1125;4 days ago;;7;21;44;319;2017-04-07;84;2015-09-04;2017-03-23;98.0;10.0;10.0;10.0;10.0;10.0;10.0;;;strict;9.0;4.32;40.4104071053,-3.69892346243
2017-04-08;none;2014-08-09;100.0;;4.0;4.0;Cuatro Caminos;Cuatro Caminos;Tetuán;28020;40.45049714627079;-3.694392487867049;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;;115.0;595.0;1950.0;;;1;0;10;336;4 weeks ago;;0;0;0;249;2017-04-07;1;2016-05-13;2016-05-13;80.0;8.0;10.0;10.0;10.0;10.0;8.0;;;moderate;4.0;0.09;40.4504971463,-3.69439248787
2017-04-08;none;2013-10-04;;;1.0;1.0;;Imperial;Arganzuela;28005;40.41276048118783;-3.718776119368988;Apartment;Entire home/apt;2;1.0;0.0;1.0;Real Bed;;50.0;;;;;1;0;1;1125;6 weeks ago;;0;0;0;0;2017-04-08;1;2016-12-10;2016-12-10;40.0;8.0;2.0;6.0;6.0;6.0;4.0;;;moderate;1.0;0.25;40.4127604812,-3.71877611937
2017-04-08;none;2014-06-02;90.0;;1.0;1.0;Carabanchel;Comillas;Carabanchel;28019;40.39265740416523;-3.7112049573846733;Apartment;Private room;2;1.0;2.0;2.0;Real Bed;;23.0;;;;;1;7;1;1125;3 days ago;;18;48;78;79;2017-04-07;2;2017-02-25;2017-03-13;100.0;10.0;10.0;10.0;10.0;10.0;10.0;;;flexible;1.0;1.4;40.3926574042,-3.71120495738
2017-04-08;none;2011-08-11;100.0;;1.0;1.0;La Latina;Palacio;Centro;28005;40.41172251999872;-3.709896750269565;Apartment;Entire home/apt;3;1.0;1.0;2.0;Real Bed;592.0;70.0;420.0;;;;2;10;3;30;today;;3;9;12;137;2017-04-08;160;2011-10-17;2017-03-25;98.0;10.0;10.0;10.0;10.0;10.0;10.0;;;moderate;1.0;2.4;40.41172252,-3.70989675027
2017-04-08;none;2012-03-25;100.0;;1.0;1.0;;Universidad;Centro;28004;40.42065365364665;-3.706025721046643;Apartment;Entire home/apt;2;1.0;1.0;2.0;Real Bed;;70.0;;;250.0;30.0;2;80;2;1125;2 months ago;;0;0;0;0;2017-04-08;19;2015-04-27;2017-02-26;97.0;10.0;10.0;10.0;10.0;10.0;10.0;;;strict;1.0;0.8;40.4206536536,-3.70602572105
2017-05-11;none;2014-11-13;100.0;;1.0;1.0;Southwest Waterfront;Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point;;20024;38.880941903400284;-77.01407976413468;Apartment;Entire home/apt;5;1.0;0.0;2.0;Real Bed;;138.0;;;100.0;60.0;1;0;1;70;3 months ago;;0;0;0;0;2017-05-10;2;2016-06-28;2017-01-22;80.0;;;;;;;;DISTRICT OF COLUMBIA, WASHINGTON;moderate;1.0;0.19;38.8809419034,-77.0140797641
2017-04-08;none;2015-05-30;100.0;;1.0;1.0;Malasaña;Universidad;Centro;28015;40.427683173510715;-3.7085783278077034;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;;70.0;;;250.0;;2;12;2;15;4 days ago;;0;0;3;278;2017-04-07;17;2016-05-02;2016-12-18;93.0;9.0;10.0;10.0;10.0;10.0;9.0;;;flexible;1.0;1.49;40.4276831735,-3.70857832781
2017-03-15;none;2013-03-21;96.0;;147.0;147.0;;Pollença;;07460;39.8721158461811;3.0654147707017088;House;Entire home/apt;11;3.0;4.0;7.0;Real Bed;;295.0;;;;;8;27;5;1125;today;;0;0;0;56;2017-03-15;3;2014-09-07;2016-08-11;80.0;8.0;10.0;7.0;9.0;9.0;9.0;;;strict;129.0;0.1;39.8721158462,3.0654147707
2017-04-08;none;2014-10-09;100.0;;2.0;2.0;;Gaztambide;Chamberí;28015;40.432135388869725;-3.7122232402609625;Apartment;Entire home/apt;3;1.0;1.0;2.0;Real Bed;;50.0;;;;;1;5;1;1125;2 weeks ago;;3;14;30;301;2017-04-08;37;2016-11-26;2017-04-02;97.0;10.0;10.0;10.0;10.0;10.0;10.0;;;moderate;2.0;8.28;40.4321353889,-3.71222324026
2017-04-08;none;2015-07-19;100.0;;6.0;6.0;Embajadores;Embajadores;Centro;28012;40.41251617104874;-3.7021550407746022;Apartment;Entire home/apt;4;1.0;1.0;3.0;Real Bed;;75.0;;;150.0;;2;10;2;1125;3 days ago;;12;27;53;141;2017-04-08;18;2016-09-10;2017-04-04;96.0;10.0;10.0;10.0;10.0;10.0;10.0;;;moderate;6.0;2.56;40.412516171,-3.70215504077
2017-04-08;none;2016-01-12;99.0;;207.0;207.0;L'Antiga Esquerra de l'Eixample;l'Antiga Esquerra de l'Eixample;Eixample;08021;41.393584674693024;2.1490979969081927;Condominium;Entire home/apt;4;1.0;1.0;1.0;Real Bed;;160.0;;;;;1;0;2;1125;3 days ago;;0;0;0;9;2017-04-08;0;;;;;;;;;;;;flexible;92.0;;41.3935846747,2.14909799691
2017-04-08;none;2014-10-28;;;1.0;1.0;;Aluche;Latina;28024;40.398894854169434;-3.759491974336477;Bungalow;Private room;1;1.0;1.0;2.0;Real Bed;;17.0;;;;;1;17;1;1125;8 months ago;;29;59;89;364;2017-04-08;8;2016-04-23;2016-10-04;95.0;9.0;10.0;9.0;10.0;8.0;9.0;;;flexible;1.0;0.68;40.3988948542,-3.75949197434
2017-04-08;none;2016-09-21;100.0;;30.0;30.0;Argüelles;Argüelles;Moncloa - Aravaca;28008;40.424953931969796;-3.712840095083577;Apartment;Private room;2;1.0;1.0;2.0;Real Bed;;22.0;;;;;1;0;1;1125;3 days ago;;30;60;90;365;2017-04-08;4;2016-10-23;2017-02-19;65.0;7.0;8.0;10.0;10.0;10.0;8.0;;;strict;29.0;0.71;40.424953932,-3.71284009508
2017-04-08;none;2016-06-11;100.0;;2.0;2.0;Palos do Moguer;Palos de Moguer;Arganzuela;28045;40.40282779054159;-3.6973293342341904;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;;25.0;;;;5.0;1;0;1;1125;3 days ago;;8;24;43;313;2017-04-07;24;2016-12-26;2017-04-03;98.0;10.0;10.0;10.0;10.0;10.0;10.0;;;flexible;2.0;6.92;40.4028277905,-3.69732933423
2017-04-08;none;2012-02-08;100.0;;32.0;32.0;Acacias;Acacias;Arganzuela;28005;40.402481563431074;-3.7026306705335297;Apartment;Private room;6;1.0;3.0;6.0;Real Bed;;23.0;150.0;550.0;88.0;20.0;1;22;5;1222;2 weeks ago;;30;60;90;365;2017-04-08;1;2015-05-19;2015-05-19;80.0;6.0;10.0;10.0;10.0;10.0;10.0;;;strict;25.0;0.04;40.4024815634,-3.70263067053
2017-04-08;none;2015-07-10;100.0;;1.0;1.0;Sol;Sol;Centro;28012;40.41557689852525;-3.705754746929944;Apartment;Entire home/apt;3;1.0;1.0;2.0;Real Bed;;75.0;;;;10.0;2;15;2;60;today;;19;45;72;72;2017-04-08;0;;;;;;;;;;;;strict;1.0;;40.4155768985,-3.70575474693
2017-04-08;none;2014-06-15;97.0;;8.0;8.0;La Latina;Embajadores;Centro;28012;40.41200073894989;-3.70669131897594;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;;71.0;;;350.0;20.0;1;0;14;1125;a week ago;;1;1;1;174;2017-04-08;8;2016-05-09;2016-12-16;90.0;10.0;10.0;10.0;10.0;10.0;9.0;;;flexible;6.0;0.72;40.4120007389,-3.70669131898
2017-04-08;none;2014-06-11;100.0;;1.0;1.0;;Universidad;Centro;28004;40.42525883543951;-3.7054053877467714;Apartment;Entire home/apt;2;1.0;0.0;2.0;Real Bed;;40.0;250.0;900.0;100.0;10.0;2;15;14;1125;2 months ago;;0;0;0;103;2017-04-08;25;2014-08-11;2017-02-25;94.0;9.0;9.0;10.0;10.0;10.0;10.0;;;moderate;1.0;0.77;40.4252588354,-3.70540538775
2017-04-08;none;2015-04-27;100.0;;68.0;68.0;Justicia;Justicia;Centro;28004;40.42764925926912;-3.69802985475604;Apartment;Entire home/apt;4;1.0;2.0;4.0;Real Bed;;180.0;;;800.0;250.0;1;0;30;1125;4 weeks ago;;0;0;27;302;2017-04-08;0;;;;;;;;;;;;strict;39.0;;40.4276492593,-3.69802985476
2017-04-08;none;2013-09-05;100.0;;1.0;1.0;;Cortes;Centro;28014;40.41278440351552;-3.69593457754389;Apartment;Entire home/apt;4;1.0;2.0;2.0;Real Bed;;98.0;;;200.0;30.0;1;0;2;1125;yesterday;;1;9;23;282;2017-04-08;31;2016-10-23;2017-04-06;99.0;10.0;10.0;10.0;10.0;10.0;10.0;;;strict;1.0;5.54;40.4127844035,-3.69593457754
